"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
238,"AP","Ampco-Pittsburgh Corporation","Industrials","Metal Fabrication","USA",40.05,7.94,3.23,1.25%,91332
239,"APA","Apache Corporation","Energy","Oil & Gas E&P","USA",5077.90,,12.23,4.26%,14175642
240,"APAM","Artisan Partners Asset Management Inc.","Financial","Asset Management","USA",2400.10,11.19,29.99,2.95%,461877
241,"APD","Air Products and Chemicals, Inc.","Basic Materials","Chemicals","USA",53958.64,27.77,245.30,1.11%,933650
242,"APDN","Applied DNA Sciences, Inc.","Industrials","Security & Protection Services","USA",45.31,,9.64,-2.33%,287875
243,"APEI","American Public Education, Inc.","Consumer Defensive","Education & Training Services","USA",479.78,44.41,32.20,-0.40%,111459
244,"APEN","Apollo Endosurgery, Inc.","Healthcare","Medical Devices","USA",39.27,,1.75,-2.23%,5877
245,"APEX","Apex Global Brands Inc.","Consumer Cyclical","Apparel Retail","USA",2.93,,0.52,0.08%,139263
246,"APG","APi Group Corporation","Industrials","Engineering & Construction","USA",2011.64,,11.84,6.19%,1806849
247,"APH","Amphenol Corporation","Technology","Electronic Components","USA",28904.33,26.93,98.94,1.24%,1904317
248,"APLE","Apple Hospitality REIT, Inc.","Real Estate","REIT - Hotel & Motel","USA",2510.01,18.89,11.05,2.89%,2812325
249,"APLS","Apellis Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",2571.13,,33.68,-0.97%,541935
250,"APLT","Applied Therapeutics, Inc.","Healthcare","Biotechnology","USA",1016.54,,44.90,-3.25%,194336
251,"APO","Apollo Global Management, Inc.","Financial","Asset Management","USA",20649.05,,49.83,3.27%,2125141
252,"APOG","Apogee Enterprises, Inc.","Industrials","Building Products & Equipment","USA",618.00,9.73,22.53,3.63%,301066
253,"APPF","AppFolio, Inc.","Technology","Software - Application","USA",5577.62,172.61,167.95,3.67%,133464
254,"APPN","Appian Corporation","Technology","Software - Infrastructure","USA",4122.39,,58.54,1.04%,742352
255,"APPS","Digital Turbine, Inc.","Technology","Software - Application","USA",589.11,,6.86,3.63%,3790301
256,"APRE","Aprea Therapeutics, Inc.","Healthcare","Biotechnology","USA",541.40,,26.18,-3.79%,147401
257,"APRN","Blue Apron Holdings, Inc.","Consumer Cyclical","Internet Retail","USA",136.76,,11.11,-8.78%,4866036
258,"APTS","Preferred Apartment Communities, Inc.","Real Estate","REIT - Residential","USA",375.38,,7.42,2.91%,564263
259,"APTX","Aptinyx Inc.","Healthcare","Biotechnology","USA",171.34,,3.58,-0.83%,317182
260,"APVO","Aptevo Therapeutics Inc.","Healthcare","Biotechnology","USA",20.52,,6.09,7.03%,38859
261,"APXT","Apex Technology Acquisition Corporation","Financial","Shell Companies","USA",436.69,,9.80,0.00%,1338
262,"APY","Apergy Corporation","Energy","Oil & Gas Equipment & Services","USA",781.74,,10.09,10.27%,25110048
263,"APYX","Apyx Medical Corporation","Healthcare","Medical Devices","USA",149.05,,4.38,7.62%,55613
264,"AQB","AquaBounty Technologies, Inc.","Consumer Defensive","Farm Products","USA",87.61,,2.72,-2.86%,113815
265,"AQMS","Aqua Metals, Inc.","Industrials","Waste Management","USA",55.29,,0.90,6.01%,412387
266,"AQST","Aquestive Therapeutics, Inc.","Healthcare","Biotechnology","USA",188.22,,5.47,3.01%,1268895
267,"AQUA","Evoqua Water Technologies Corp.","Industrials","Pollution & Treatment Controls","USA",2263.87,34.35,19.20,1.21%,421026
268,"AR","Antero Resources Corporation","Energy","Oil & Gas E&P","USA",913.46,,3.19,0.31%,7471956
269,"ARA","American Renal Associates Holdings, Inc.","Healthcare","Diagnostics & Research","USA",211.20,,6.19,-5.21%,94118
270,"ARAV","Aravive, Inc.","Healthcare","Biotechnology","USA",198.27,,13.01,2.28%,111543
271,"ARAY","Accuray Incorporated","Healthcare","Medical Devices","USA",185.61,79.23,2.06,-2.37%,904389
272,"ARC","ARC Document Solutions, Inc.","Industrials","Specialty Business Services","USA",35.99,13.07,0.90,-3.67%,41011
273,"ARCB","ArcBest Corporation","Industrials","Trucking","USA",553.16,15.71,21.89,-1.62%,90605
274,"ARCC","Ares Capital Corporation","Financial","Asset Management","USA",6525.28,,15.44,1.78%,3364356
275,"ARCH","Arch Coal, Inc.","Energy","Thermal Coal","USA",494.38,4.09,31.25,-3.10%,462226
276,"ARCT","Arcturus Therapeutics Holdings Inc.","Healthcare","Biotechnology","USA",776.68,,40.18,0.93%,475447
277,"ARDC","Ares Dynamic Credit Allocation Fund, Inc.","Financial","Asset Management","USA",272.00,,11.87,-0.25%,101454
278,"ARDS","Aridis Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",60.15,,7.30,6.41%,4588
279,"ARDX","Ardelyx, Inc.","Healthcare","Biotechnology","USA",650.61,,7.32,2.23%,553415
280,"ARE","Alexandria Real Estate Equities, Inc.","Real Estate","REIT - Office","USA",19735.71,72.96,154.96,0.56%,687323
281,"ARES","Ares Management Corporation","Financial","Asset Management","USA",9083.42,118.69,38.10,1.76%,1461901
282,"ARI","Apollo Commercial Real Estate Finance, Inc.","Real Estate","REIT - Mortgage","USA",1426.11,130.87,9.03,4.03%,1386441
283,"ARKR","Ark Restaurants Corp.","Consumer Cyclical","Restaurants","USA",41.27,10.01,12.00,-5.01%,5469
284,"ARL","American Realty Investors, Inc.","Real Estate","Real Estate - Development","USA",131.57,,7.85,0.13%,5157
285,"ARLO","Arlo Technologies, Inc.","Industrials","Security & Protection Services","USA",213.05,,2.59,9.28%,1268784
286,"ARLP","Alliance Resource Partners, L.P.","Energy","Thermal Coal","USA",401.47,,3.06,0.00%,1022340
287,"ARMK","Aramark","Consumer Cyclical","Restaurants","USA",6939.94,58.46,26.54,1.18%,1592723
288,"ARMP","Armata Pharmaceuticals Inc.","Healthcare","Biotechnology","USA",71.59,,3.75,-0.53%,10332
289,"ARNA","Arena Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",3426.55,,68.22,16.22%,3261794
290,"ARNC","Arconic Corporation","Industrials","Metal Fabrication","USA",1650.51,7.14,15.95,6.83%,2019894
291,"AROC","Archrock, Inc.","Energy","Oil & Gas Equipment & Services","USA",994.85,54.26,6.62,1.85%,1469824
292,"AROW","Arrow Financial Corporation","Financial","Banks - Regional","USA",429.16,11.57,28.44,-1.80%,20960
293,"ARPO","Aerpio Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",45.49,,1.11,0.91%,1374488
294,"ARQT","Arcutis Biotherapeutics, Inc.","Healthcare","Biotechnology","USA",1068.69,,31.34,-7.80%,46500
295,"ARR","ARMOUR Residential REIT, Inc.","Real Estate","REIT - Mortgage","USA",539.12,,8.00,-2.44%,2031993
296,"ARTL","Artelo Biosciences, Inc.","Healthcare","Biotechnology","USA",5.85,,1.63,35.83%,2625095
297,"ARTNA","Artesian Resources Corporation","Utilities","Utilities - Regulated Water","USA",327.25,21.41,35.34,0.57%,18577
298,"ARTW","Art's-Way Manufacturing Co., Inc.","Industrials","Farm & Heavy Construction Machinery","USA",8.94,,2.04,1.75%,3344
299,"ARVN","Arvinas, Inc.","Healthcare","Biotechnology","USA",3444.10,,32.63,-1.78%,852448
300,"ARW","Arrow Electronics, Inc.","Technology","Electronics & Computer Distribution","USA",5672.71,,70.55,1.31%,438000
301,"ARWR","Arrowhead Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",3423.15,331.01,32.77,-1.62%,952642
302,"ARYA","ARYA Sciences Acquisition Corp.","Financial","Shell Companies","USA",206.35,,13.99,-0.07%,349784
303,"ARYAU","ARYA Sciences Acquisition Corp.","Financial","Shell Companies","USA",50.25,,16.08,-1.83%,11873
304,"ASA","ASA Gold and Precious Metals Limited","Financial","Asset Management","USA",293.40,3.21,15.21,-3.92%,105232
305,"ASB","Associated Banc-Corp","Financial","Banks - Regional","USA",2246.58,8.33,14.00,-1.62%,1050406
306,"ASFI","Asta Funding, Inc.","Financial","Credit Services","USA",77.11,11.27,11.79,-3.20%,5071
307,"ASGN","ASGN Incorporated","Industrials","Staffing & Employment Services","USA",3416.84,18.39,63.31,0.59%,220995
308,"ASH","Ashland Global Holdings Inc.","Basic Materials","Chemicals","USA",4195.13,,68.75,2.43%,344808
309,"ASIX","AdvanSix Inc.","Basic Materials","Chemicals","USA",368.86,12.32,12.75,5.28%,244435
310,"ASMB","Assembly Biosciences, Inc.","Healthcare","Biotechnology","USA",628.25,,19.09,1.43%,343906
311,"ASNA","Ascena Retail Group, Inc.","Consumer Cyclical","Apparel Retail","USA",18.80,,1.61,-7.47%,855170
312,"ASPN","Aspen Aerogels, Inc.","Industrials","Building Products & Equipment","USA",174.35,,6.37,1.11%,92967
313,"ASPU","Aspen Group, Inc.","Consumer Defensive","Education & Training Services","USA",211.22,,9.94,15.58%,573069
314,"ASRT","Assertio Therapeutics, Inc.","Healthcare","Drug Manufacturers - Specialty & Generic","USA",78.39,,0.99,-0.69%,903829
315,"ASRV","AmeriServ Financial, Inc.","Financial","Banks - Regional","USA",47.40,8.85,2.84,-5.33%,8485
316,"ASTC","Astrotech Corporation","Industrials","Aerospace & Defense","USA",19.97,,2.61,0.00%,44788
317,"ASTE","Astec Industries, Inc.","Industrials","Farm & Heavy Construction Machinery","USA",979.66,34.13,42.93,2.26%,121793
318,"ASUR","Asure Software, Inc.","Technology","Software - Application","USA",106.08,,6.63,6.59%,93289
319,"ASYS","Amtech Systems, Inc.","Technology","Semiconductor Equipment & Materials","USA",73.82,1332.50,5.33,1.91%,26585
320,"AT","Atlantic Power Corporation","Utilities","Utilities - Independent Power Producers","USA",196.23,,2.11,1.44%,595745
321,"ATAX","America First Multifamily Investors, L.P.","Financial","Mortgage Finance","USA",282.02,11.91,4.48,-4.88%,238863
322,"ATCX","Atlas Technical Consultants, Inc.","Industrials","Engineering & Construction","USA",309.33,,10.50,0.00%,10182
323,"ATEC","Alphatec Holdings, Inc.","Healthcare","Medical Devices","USA",291.65,,4.65,1.75%,250739
324,"ATEN","A10 Networks, Inc.","Technology","Software - Infrastructure","USA",533.19,,6.80,-0.15%,354106
325,"ATEX","Anterix Inc.","Communication Services","Telecom Services","USA",908.11,,52.92,0.57%,155689
326,"ATGE","Adtalem Global Education Inc.","Consumer Defensive","Education & Training Services","USA",1780.68,8.25,34.29,0.76%,351410
327,"ATHX","Athersys, Inc.","Healthcare","Biotechnology","USA",585.62,,3.12,3.65%,2168535
328,"ATI","Allegheny Technologies Incorporated","Industrials","Metal Fabrication","USA",1189.70,5.00,9.32,2.31%,2308152
329,"ATKR","Atkore International Group Inc.","Industrials","Specialty Industrial Machinery","USA",1336.80,8.66,27.58,2.00%,187988
330,"ATLC","Atlanticus Holdings Corporation","Financial","Credit Services","USA",225.88,10.62,14.90,0.74%,9926
331,"ATLO","Ames National Corporation","Financial","Banks - Regional","USA",174.20,10.77,19.27,-0.41%,18055
332,"ATNI","ATN International, Inc.","Communication Services","Telecom Services","USA",979.81,,61.20,0.91%,52196
333,"ATNM","Actinium Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",62.65,,0.21,2.74%,4103937
334,"ATNX","Athenex, Inc.","Healthcare","Drug Manufacturers - Specialty & Generic","USA",991.26,,11.87,4.03%,558050
335,"ATO","Atmos Energy Corporation","Utilities","Utilities - Regulated Gas","USA",12493.25,22.52,103.25,0.29%,718905
336,"ATOM","Atomera Incorporated","Technology","Semiconductor Equipment & Materials","USA",180.75,,9.06,5.35%,404683
337,"ATOS","Atossa Therapeutics, Inc.","Healthcare","Biotechnology","USA",22.13,,2.52,2.44%,490760
338,"ATR","AptarGroup, Inc.","Consumer Cyclical","Packaging & Containers","USA",7207.22,31.69,112.07,0.58%,224886
339,"ATRA","Atara Biotherapeutics, Inc.","Healthcare","Biotechnology","USA",735.98,,10.52,-4.54%,1468509
340,"ATRC","AtriCure, Inc.","Healthcare","Medical Instruments & Supplies","USA",2011.06,,44.94,-4.26%,428003
341,"ATRI","Atrion Corporation","Healthcare","Medical Instruments & Supplies","USA",1201.80,33.59,653.15,0.90%,5600
342,"ATRO","Astronics Corporation","Industrials","Aerospace & Defense","USA",302.89,,9.57,1.48%,638654
343,"ATRS","Antares Pharma, Inc.","Healthcare","Medical Instruments & Supplies","USA",480.11,408.57,2.86,1.78%,1333777
344,"ATSG","Air Transport Services Group, Inc.","Industrials","Integrated Freight & Logistics","USA",1261.72,9.26,21.75,4.52%,545003
345,"ATUS","Altice USA, Inc.","Communication Services","Telecom Services","USA",15125.50,104.84,26.00,1.25%,4500288
346,"ATVI","Activision Blizzard, Inc.","Communication Services","Electronic Gaming & Multimedia","USA",56121.62,36.11,72.98,-0.01%,6518530
347,"ATXI","Avenue Therapeutics, Inc.","Healthcare","Biotechnology","USA",184.32,,11.42,2.79%,56005
348,"AUB","Atlantic Union Bankshares Corporation","Financial","Banks - Regional","USA",1920.11,11.46,23.26,1.39%,301793
349,"AUBN","Auburn National Bancorporation, Inc.","Financial","Banks - Regional","USA",186.01,21.14,53.30,0.49%,3328
350,"AUMN","Golden Minerals Company","Basic Materials","Other Precious Metals & Mining","USA",53.94,,0.45,14.18%,4634554
351,"AUTO","AutoWeb, Inc.","Communication Services","Internet Content & Information","USA",13.64,,1.05,5.35%,130898
352,"AVA","Avista Corporation","Utilities","Utilities - Diversified","USA",2624.45,20.29,39.30,0.98%,472096
353,"AVAV","AeroVironment, Inc.","Industrials","Aerospace & Defense","USA",1647.06,57.87,71.58,3.44%,213396
354,"AVB","AvalonBay Communities, Inc.","Real Estate","REIT - Residential","USA",22777.14,28.48,158.77,-1.03%,1483814
355,"AVCO","Avalon GloboCare Corp.","Healthcare","Medical Care Facilities","USA",129.48,,1.58,-1.86%,86075
356,"AVCT","American Virtual Cloud Technologies, Inc.","Financial","Shell Companies","USA",34.98,,1.84,4.55%,284121
357,"AVD","American Vanguard Corporation","Basic Materials","Agricultural Inputs","USA",393.67,37.33,12.84,-2.28%,157269
358,"AVEO","AVEO Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",143.20,303.46,7.89,2.87%,597926
359,"AVGO","Broadcom Inc.","Technology","Semiconductors","USA",118627.88,49.28,298.06,2.78%,3184692
360,"AVGR","Avinger, Inc.","Healthcare","Medical Devices","USA",12.48,,0.37,-1.60%,1198128
361,"AVID","Avid Technology, Inc.","Communication Services","Electronic Gaming & Multimedia","USA",323.11,466.87,7.47,0.54%,755165
362,"AVLR","Avalara, Inc.","Technology","Software - Application","USA",8598.26,,110.37,0.80%,1333240
363,"AVNS","Avanos Medical, Inc.","Healthcare","Medical Devices","USA",1373.58,,28.70,0.70%,314918
364,"AVNW","Aviat Networks, Inc.","Technology","Communication Equipment","USA",76.87,26.29,13.80,-6.44%,78072
365,"AVRO","AVROBIO, Inc.","Healthcare","Biotechnology","USA",719.83,,21.06,0.72%,401952
366,"AVT","Avnet, Inc.","Technology","Electronics & Computer Distribution","USA",2811.44,,28.12,1.88%,696123
367,"AVTR","Avantor, Inc.","Basic Materials","Specialty Chemicals","USA",10672.57,,18.99,3.94%,3494765
368,"AVXL","Anavex Life Sciences Corp.","Healthcare","Biotechnology","USA",226.69,,3.97,-1.24%,455069
369,"AVY","Avery Dennison Corporation","Industrials","Business Equipment & Supplies","USA",9763.35,16.74,115.57,2.30%,643214
370,"AVYA","Avaya Holdings Corp.","Technology","Software - Application","USA",1367.10,,14.70,-1.14%,2573684
371,"AWI","Armstrong World Industries, Inc.","Industrials","Building Products & Equipment","USA",3738.68,,76.44,0.86%,288348
372,"AWK","American Water Works Company, Inc.","Utilities","Utilities - Regulated Water","USA",23546.29,37.25,130.09,1.82%,821957
373,"AWR","American States Water Company","Utilities","Utilities - Regulated Water","USA",2982.71,35.00,80.92,-0.30%,184351
374,"AWRE","Aware, Inc.","Technology","Software - Application","USA",77.27,,3.53,0.86%,24921
375,"AWX","Avalon Holdings Corporation","Industrials","Waste Management","USA",5.99,,1.39,6.10%,2707
376,"AX","Axos Financial, Inc.","Financial","Banks - Regional","USA",1302.05,7.42,21.55,-0.69%,262713
377,"AXAS","Abraxas Petroleum Corporation","Energy","Oil & Gas E&P","USA",36.41,0.60,0.21,5.18%,5170696
378,"AXDX","Accelerate Diagnostics, Inc.","Healthcare","Diagnostics & Research","USA",458.70,,8.25,-2.83%,275692
379,"AXE","Anixter International Inc.","Industrials","Industrial Distribution","USA",3258.16,12.83,96.71,0.36%,339080
380,"AXGN","AxoGen, Inc.","Healthcare","Medical Devices","USA",391.03,,9.85,1.34%,353746
381,"AXL","American Axle & Manufacturing Holdings, Inc.","Consumer Cyclical","Auto Parts","USA",920.56,,7.80,3.45%,1414734
382,"AXLA","Axcella Health Inc.","Healthcare","Biotechnology","USA",201.87,,5.96,-1.16%,271018
383,"AXNX","Axonics Modulation Technologies, Inc.","Healthcare","Medical Devices","USA",1440.08,,37.60,1.95%,384503
384,"AXP","American Express Company","Financial","Credit Services","USA",82256.83,15.01,99.07,2.40%,5433811
385,"AXR","AMREP Corporation","Real Estate","Real Estate Services","USA",36.28,,4.43,5.23%,7212
386,"AXSM","Axsome Therapeutics, Inc.","Healthcare","Biotechnology","USA",2793.99,,75.80,-1.55%,345464
387,"AXTA","Axalta Coating Systems Ltd.","Basic Materials","Specialty Chemicals","USA",5538.78,21.33,23.33,0.13%,3571215
388,"AXTI","AXT, Inc.","Technology","Semiconductor Equipment & Materials","USA",214.02,,5.32,2.11%,175504
389,"AYI","Acuity Brands, Inc.","Industrials","Electrical Equipment & Parts","USA",3814.22,12.44,93.28,1.30%,520562
390,"AYTU","Aytu BioScience, Inc.","Healthcare","Biotechnology","USA",132.43,,1.55,-1.90%,9771726
391,"AYX","Alteryx, Inc.","Technology","Software - Application","USA",9226.88,,143.99,-1.42%,1005152
392,"AZO","AutoZone, Inc.","Consumer Cyclical","Specialty Retail","USA",26291.87,16.57,1125.99,-1.07%,290325
393,"AZPN","Aspen Technology, Inc.","Technology","Software - Application","USA",7411.87,32.64,109.31,-0.66%,381728
394,"AZRX","AzurRx BioPharma, Inc.","Healthcare","Biotechnology","USA",24.46,,0.85,6.27%,141466
395,"AZZ","AZZ Inc.","Industrials","Electrical Equipment & Parts","USA",871.84,17.73,32.58,2.78%,151869
396,"B","Barnes Group Inc.","Industrials","Specialty Industrial Machinery","USA",2030.81,12.96,38.83,0.75%,226331
397,"BA","The Boeing Company","Industrials","Aerospace & Defense","USA",88872.27,,153.31,1.27%,24780510
398,"BAC","Bank of America Corporation","Financial","Banks - Diversified","USA",222113.82,10.14,24.84,0.93%,71118136
399,"BAH","Booz Allen Hamilton Holding Corporation","Industrials","Consulting Services","USA",10950.79,23.63,80.42,0.85%,996291
400,"BANC","Banc of California, Inc.","Financial","Banks - Regional","USA",560.75,,10.84,0.18%,261400
401,"BAND","Bandwidth Inc.","Technology","Software - Infrastructure","USA",2496.31,,110.75,-1.42%,382780
402,"BANF","BancFirst Corporation","Financial","Banks - Regional","USA",1288.30,10.05,37.88,1.23%,93968
403,"BANR","Banner Corporation","Financial","Banks - Regional","USA",1324.95,9.97,37.02,-1.04%,168323
404,"BANX","StoneCastle Financial Corp.","Financial","Asset Management","USA",111.63,,17.01,-0.04%,6185
405,"BASI","Bioanalytical Systems, Inc.","Healthcare","Diagnostics & Research","USA",55.07,,5.25,-2.05%,15244
